Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,income_per_year,years_since_promotion_ratio,satisfaction_score,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
33,0,2,3,2,3,1,3,3600,1,0,13,3,4,1,5,2,3,5,4,1,4,8640.0,0.2,2.6666666666666665,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
41,1,5,2,1,2,1,1,2107,6,0,17,3,1,1,5,2,1,1,0,0,0,5056.8,0.0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
30,0,29,4,3,3,2,1,4115,8,0,19,3,3,3,8,3,3,4,3,0,3,6172.5,0.0,2.3333333333333335,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40,0,2,4,2,3,2,2,4327,5,0,12,3,4,3,5,2,3,0,0,0,0,10384.8,0.0,2.3333333333333335,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
50,0,2,3,4,3,4,1,17856,2,0,22,4,3,1,32,3,3,2,2,2,2,6696.0,0.0625,2.6666666666666665,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
28,0,19,4,4,2,1,1,3196,1,0,12,3,3,3,6,2,3,6,5,3,3,6392.0,0.5,2.6666666666666665,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
46,0,15,2,4,3,5,2,19081,5,0,11,3,1,1,25,2,3,4,2,0,3,9158.88,0.0,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
35,0,17,4,3,3,2,1,8966,3,1,15,3,4,3,15,2,3,7,7,1,7,7172.8,0.06666666666666667,2.3333333333333335,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
24,1,17,2,4,3,1,2,2210,1,0,13,3,1,1,1,3,1,1,0,0,0,26520.0,0.0,2.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,0,25,3,2,3,2,3,4539,1,0,12,3,1,1,10,3,2,10,7,0,1,5446.8,0.0,2.3333333333333335,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
36,0,6,4,3,1,1,3,2741,1,0,14,3,3,1,7,4,3,7,7,1,7,4698.857142857143,0.14285714285714285,3.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
30,0,7,4,3,3,2,3,3491,1,0,13,3,1,3,10,4,2,10,7,8,9,4189.2,0.8,2.6666666666666665,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
44,0,29,4,4,3,2,4,4541,1,0,25,4,2,0,20,3,3,20,11,13,17,2724.6,0.65,3.6666666666666665,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
20,0,21,3,3,4,1,4,2678,1,0,17,3,4,0,2,2,3,2,1,2,2,16068.0,1.0,3.3333333333333335,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
46,0,2,4,4,3,2,4,7379,2,0,11,3,3,1,12,3,2,6,3,1,4,7379.0,0.08333333333333333,3.3333333333333335,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
42,0,2,5,4,4,2,1,6272,7,0,16,3,1,1,10,3,4,4,3,0,3,7526.4,0.0,3.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
60,0,7,4,2,4,2,4,5220,0,1,18,3,2,1,12,3,3,11,7,1,9,5220.0,0.08333333333333333,3.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32,0,13,3,3,2,1,2,2743,1,0,20,4,3,1,2,2,3,2,2,2,2,16458.0,1.0,2.6666666666666665,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
32,0,2,2,4,3,2,3,4998,4,1,14,3,4,0,10,2,3,8,7,0,7,5997.6,0.0,3.3333333333333335,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,1,3,3,1,3,1,10252,2,1,21,4,3,1,17,2,3,7,7,7,7,7236.705882352941,0.4117647058823529,2.3333333333333335,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33,0,9,3,1,3,1,4,2781,0,0,13,3,2,1,15,5,3,14,10,4,10,2224.8,0.26666666666666666,2.6666666666666665,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
40,0,10,3,2,2,2,2,6852,7,0,12,3,2,1,7,2,4,5,1,1,3,11746.285714285714,0.14285714285714285,2.6666666666666665,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25,0,10,4,3,3,2,4,4950,0,0,14,3,2,0,5,4,3,4,3,1,1,11880.0,0.2,3.3333333333333335,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30,0,1,3,4,3,1,2,3579,0,1,21,4,1,1,12,2,3,11,9,5,7,3579.0,0.4166666666666667,3.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
42,0,26,5,1,3,3,1,13191,3,1,17,3,3,0,20,6,3,1,0,0,0,7914.6,0.0,1.6666666666666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35,0,8,2,3,2,3,4,10377,4,1,11,3,2,1,16,6,2,13,2,4,12,7782.75,0.25,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27,0,14,3,1,3,1,1,2235,1,1,14,3,4,2,9,3,2,9,7,6,8,2980.0,0.6666666666666666,1.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
54,0,1,4,4,3,3,3,10502,7,0,17,3,1,1,33,2,1,5,4,1,4,3818.909090909091,0.030303030303030304,2.6666666666666665,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,2,1,1,4,1,4,2011,1,0,13,3,4,1,10,5,3,10,5,7,7,2413.2,0.7,2.6666666666666665,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19,1,10,3,1,2,1,2,1859,1,1,25,4,2,0,1,2,4,1,1,0,0,22308.0,0.0,2.3333333333333335,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
29,0,1,3,1,3,1,4,3760,1,0,15,3,1,3,3,5,3,3,2,1,2,15040.0,0.3333333333333333,2.6666666666666665,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,0,3,3,4,3,4,4,17779,3,0,14,3,1,0,36,2,3,10,9,0,9,5926.333333333333,0.0,3.6666666666666665,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
31,0,11,2,3,3,2,1,6833,1,1,12,3,4,0,6,2,2,6,5,0,1,13666.0,0.0,2.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
31,0,24,3,3,2,2,1,6812,1,0,19,3,2,0,10,2,3,10,9,1,8,8174.4,0.1,2.3333333333333335,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59,0,3,3,3,2,2,4,5171,5,0,17,3,4,0,13,2,3,6,1,0,5,4773.2307692307695,0.0,3.3333333333333335,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
43,0,3,3,3,1,5,4,19740,3,0,14,3,2,1,25,2,3,8,7,0,7,9475.2,0.0,3.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
49,0,4,2,1,2,5,3,18711,2,0,13,3,3,1,23,2,4,1,0,0,0,9762.260869565218,0.0,2.6666666666666665,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
36,0,3,3,3,3,1,2,3692,1,0,12,3,3,0,12,2,2,11,10,0,7,3692.0,0.0,2.3333333333333335,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
48,0,2,2,4,4,1,2,2559,5,0,11,3,3,0,7,4,2,1,0,0,0,4386.857142857143,0.0,2.6666666666666665,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
27,0,4,2,1,3,1,3,2517,1,0,11,3,2,3,5,2,3,5,3,0,3,6040.8,0.0,2.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29,0,7,3,3,3,2,4,6623,1,1,11,3,2,2,6,2,3,6,0,1,0,13246.0,0.16666666666666666,3.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48,0,1,3,4,2,5,4,18265,6,0,12,3,3,0,25,3,4,1,0,0,0,8767.2,0.0,4.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
29,0,1,3,4,2,4,4,16124,3,0,14,3,2,2,9,2,2,7,7,1,7,21498.666666666668,0.1111111111111111,3.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,0,20,3,3,4,1,3,2585,0,0,17,3,4,0,2,5,2,1,0,0,0,15510.0,0.0,2.6666666666666665,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
44,0,5,3,2,3,5,2,18213,7,0,11,3,3,1,26,5,3,22,9,3,10,8406.0,0.11538461538461539,2.3333333333333335,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
33,0,10,5,4,4,3,3,8380,0,1,14,3,4,2,10,3,3,9,8,0,8,10056.0,0.0,3.3333333333333335,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19,0,25,3,2,4,1,4,2994,1,1,12,3,4,0,1,2,3,1,0,0,1,35928.0,0.0,3.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23,0,1,2,4,3,1,3,1223,1,0,22,4,4,1,1,2,3,1,0,0,1,14676.0,0.0,3.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
25,1,24,1,3,1,1,4,1118,1,1,14,3,4,0,1,4,3,1,0,1,0,13416.0,1.0,3.3333333333333335,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
26,0,4,2,3,3,1,4,2875,1,1,20,4,2,0,8,2,2,8,5,2,2,4312.5,0.25,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
45,1,2,3,1,1,5,2,18824,2,1,16,3,1,0,26,2,3,24,10,1,11,8688.0,0.038461538461538464,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55,0,8,1,4,2,4,2,13577,1,1,15,3,4,1,34,3,3,33,9,15,0,4791.882352941177,0.4411764705882353,3.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21,1,10,2,1,2,1,3,2625,1,0,20,4,3,0,2,2,1,2,2,2,2,15750.0,1.0,1.6666666666666667,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
46,0,4,2,4,2,5,2,18789,2,0,14,3,3,1,26,2,3,11,4,0,8,8671.846153846154,0.0,3.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,0,2,3,3,3,2,1,4538,0,1,12,3,4,0,4,3,3,3,2,0,2,13614.0,0.0,2.3333333333333335,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
51,0,9,3,4,3,5,2,19847,4,1,24,4,1,1,31,5,2,29,10,11,10,7682.709677419355,0.3548387096774194,2.6666666666666665,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
59,0,18,4,4,3,3,4,10512,6,0,12,3,4,0,25,6,2,9,7,5,4,5045.76,0.2,3.3333333333333335,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
34,0,19,3,3,3,2,2,4444,4,0,13,3,3,2,15,2,4,11,8,5,10,3555.2,0.3333333333333333,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28,0,1,4,4,3,1,3,2154,0,1,11,3,3,0,5,2,2,4,2,0,2,5169.6,0.0,3.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
44,0,4,2,3,4,5,1,19190,1,0,14,3,4,2,26,4,2,25,9,14,13,8856.923076923076,0.5384615384615384,2.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
34,0,11,3,3,2,2,2,4490,4,0,11,3,4,2,14,5,4,10,9,1,8,3848.5714285714284,0.07142857142857142,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
35,0,6,1,3,3,1,3,3506,0,1,14,3,4,0,4,3,3,3,2,2,2,10518.0,0.5,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
42,0,7,4,2,4,2,2,2372,6,1,16,3,4,0,18,2,3,1,0,0,0,1581.3333333333333,0.0,2.3333333333333335,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,4,4,4,2,3,4,10231,3,0,14,3,4,0,23,3,4,21,7,15,17,5337.913043478261,0.6521739130434783,4.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,0,2,4,3,3,2,2,5410,9,1,11,3,4,0,18,2,3,16,14,5,12,3606.6666666666665,0.2777777777777778,2.6666666666666665,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,1,15,3,1,3,3,4,7978,1,0,11,3,4,1,10,2,3,10,7,0,5,9573.6,0.0,2.6666666666666665,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0,2,3,4,2,1,4,3867,1,1,12,3,2,1,2,2,3,2,2,2,2,23202.0,1.0,3.6666666666666665,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
51,0,6,2,2,2,1,3,2838,0,0,14,3,2,0,8,6,2,7,0,7,7,4257.0,0.875,2.3333333333333335,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
30,0,9,2,3,3,2,3,4695,7,1,18,3,3,0,10,3,3,8,4,1,7,5634.0,0.1,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
29,1,7,3,2,3,1,3,3339,3,1,13,3,1,2,10,2,3,7,7,7,7,4006.8,0.7,2.6666666666666665,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
28,0,1,3,4,3,1,1,2080,2,0,11,3,2,0,5,2,2,3,2,1,2,4992.0,0.2,2.3333333333333335,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
25,0,1,3,4,3,1,2,2096,1,0,18,3,4,0,2,3,2,2,2,2,1,12576.0,1.0,2.6666666666666665,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
32,0,8,3,3,4,2,4,6209,1,0,15,3,3,2,10,4,4,10,7,0,8,7450.8,0.0,3.6666666666666665,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
45,0,25,3,2,3,5,2,18061,3,0,22,4,3,0,22,4,3,0,0,0,0,9851.454545454546,0.0,2.3333333333333335,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39,0,13,4,3,2,4,2,17123,6,1,13,3,4,2,21,4,3,19,9,15,2,9784.57142857143,0.7142857142857143,2.6666666666666665,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
58,0,23,4,1,3,1,3,2372,1,0,12,3,4,2,2,3,3,2,2,2,2,14232.0,1.0,2.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
32,1,7,2,4,3,2,3,4883,1,0,18,3,1,1,10,3,3,10,4,1,1,5859.6,0.1,3.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
39,1,23,3,3,3,1,1,3904,0,0,13,3,1,0,6,2,3,5,2,0,3,7808.0,0.0,2.3333333333333335,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
30,0,6,3,1,2,2,4,4627,0,0,12,3,1,1,10,6,3,9,2,6,7,5552.4,0.6,2.6666666666666665,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
36,0,10,4,4,3,3,3,7094,3,0,12,3,1,0,10,0,3,7,7,1,7,8512.8,0.1,3.3333333333333335,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
46,0,1,2,4,3,1,1,3423,6,0,12,3,3,0,10,3,4,7,6,5,7,4107.6,0.5,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28,0,1,3,3,1,2,4,6674,0,0,11,3,1,3,10,6,3,9,8,7,5,8008.8,0.7,3.3333333333333335,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50,0,28,3,4,3,4,1,16880,4,1,11,3,2,0,25,2,3,3,2,1,2,8102.4,0.04,2.6666666666666665,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,1,25,4,4,2,3,2,9094,2,1,12,3,3,0,9,2,3,5,4,1,0,12125.333333333334,0.1111111111111111,3.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
52,1,5,3,2,3,3,2,8446,9,1,19,3,3,0,10,2,2,8,7,7,7,10135.2,0.7,2.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30,0,17,4,2,3,3,1,11916,1,1,23,4,4,2,9,2,3,9,1,0,8,15888.0,0.0,2.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
39,0,18,2,1,3,2,3,4534,0,0,11,3,1,0,9,6,3,8,7,1,7,6045.333333333333,0.1111111111111111,2.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
31,0,2,4,4,3,3,3,9852,1,1,19,3,1,1,10,5,2,10,8,9,6,11822.4,0.9,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,0,10,2,3,1,2,2,6151,1,0,13,3,1,0,19,4,3,19,2,11,9,3884.842105263158,0.5789473684210527,2.6666666666666665,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
31,1,1,3,4,3,1,2,2302,1,1,11,3,1,0,3,2,4,3,2,2,2,9208.0,0.6666666666666666,3.3333333333333335,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
44,1,3,3,1,3,1,1,2362,4,0,12,3,3,0,10,4,4,3,2,1,2,2834.4,0.1,2.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
42,0,2,1,3,3,4,3,17861,0,1,13,3,4,0,21,3,2,20,8,2,10,10206.285714285714,0.09523809523809523,2.6666666666666665,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
55,0,2,2,4,1,5,3,19187,4,0,14,3,4,1,23,5,3,19,9,9,11,10010.608695652174,0.391304347826087,3.3333333333333335,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
56,0,8,4,4,3,5,2,19717,6,0,14,3,1,0,36,4,3,7,3,7,7,6572.333333333333,0.19444444444444445,3.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
40,0,16,2,3,3,1,3,3544,9,0,16,3,2,1,6,0,3,4,2,0,0,7088.0,0.0,3.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34,0,9,3,4,3,3,4,8500,0,0,11,3,4,1,10,0,2,9,7,1,6,10200.0,0.1,3.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40,0,2,3,3,3,2,4,4661,1,0,13,3,3,0,9,4,3,9,8,8,8,6214.666666666667,0.8888888888888888,3.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
41,0,1,3,3,3,2,1,4103,0,0,17,3,4,1,10,2,3,9,3,1,7,4923.6,0.1,2.3333333333333335,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,0,4,4,3,3,2,3,4249,1,1,11,3,2,0,9,3,3,9,6,1,1,5665.333333333333,0.1111111111111111,3.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
51,0,5,3,3,3,4,2,14026,1,1,11,3,2,1,33,2,3,33,9,0,10,5100.363636363636,0.0,2.6666666666666665,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
38,0,2,2,2,3,2,1,6893,3,0,15,3,4,1,11,3,3,7,7,1,7,7519.636363636364,0.09090909090909091,2.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,0,15,2,3,3,2,1,6125,1,0,12,3,4,0,10,6,4,10,8,9,6,7350.0,0.9,2.6666666666666665,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25,0,19,1,4,3,1,4,3669,3,0,11,3,3,3,7,6,2,3,2,1,2,6289.714285714285,0.14285714285714285,3.3333333333333335,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
58,1,7,4,3,2,3,1,10008,7,1,14,3,4,0,31,0,2,10,9,5,9,3874.064516129032,0.16129032258064516,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
40,0,1,4,2,3,1,2,2387,3,0,22,4,3,1,7,3,3,4,2,0,3,4092.0,0.0,2.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
36,0,7,3,1,4,2,1,4639,2,0,16,3,4,1,17,2,2,15,7,6,13,3274.5882352941176,0.35294117647058826,1.3333333333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
48,0,4,3,4,3,3,4,7898,1,0,11,3,3,0,11,2,3,10,9,0,8,8616.0,0.0,3.6666666666666665,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
27,0,11,3,3,4,1,4,2534,8,0,14,3,2,1,5,4,3,1,0,0,0,6081.6,0.0,3.3333333333333335,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
51,0,11,2,4,2,4,2,13142,3,0,16,3,2,0,29,1,2,5,2,0,3,5438.068965517241,0.0,2.6666666666666665,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
18,0,1,3,4,3,1,4,1611,1,0,15,3,3,0,0,5,4,0,0,0,0,19332.0,0.0,4.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
35,0,1,3,4,2,2,4,5363,0,0,12,3,2,1,10,0,3,9,7,0,0,6435.6,0.0,3.6666666666666665,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
27,0,2,1,4,1,2,4,5071,3,0,20,4,2,0,8,3,3,6,2,0,0,7606.5,0.0,3.6666666666666665,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
55,1,13,4,1,4,4,3,13695,6,1,17,3,3,0,24,2,2,19,7,3,8,6847.5,0.125,2.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
56,0,23,3,4,3,4,2,13402,4,1,12,3,1,1,33,0,3,19,16,15,9,4873.454545454545,0.45454545454545453,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
34,0,26,1,1,2,1,3,2029,1,0,20,4,3,3,5,2,3,5,4,0,0,4869.6,0.0,2.3333333333333335,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40,0,2,1,2,4,2,3,6377,5,0,20,4,2,3,15,0,3,12,11,11,8,5101.6,0.7333333333333333,2.6666666666666665,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,29,3,2,3,2,3,5429,4,0,13,3,1,2,10,1,3,8,7,7,7,6514.8,0.7,2.6666666666666665,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
31,1,2,3,3,2,1,4,2785,7,0,14,3,3,0,3,3,4,1,0,0,0,11140.0,0.0,3.6666666666666665,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
35,1,18,4,4,3,2,3,4614,0,1,18,3,3,1,5,0,2,4,2,3,2,11073.6,0.6,3.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38,0,7,3,4,4,1,3,2610,1,0,11,3,4,3,4,2,3,4,2,0,3,7830.0,0.0,3.3333333333333335,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34,0,2,4,3,3,2,4,6687,1,0,11,3,4,0,14,2,4,14,11,4,11,5731.714285714285,0.2857142857142857,3.6666666666666665,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,0,26,3,3,2,2,1,4724,1,0,11,3,3,1,5,0,3,5,3,0,4,11337.6,0.0,2.3333333333333335,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
31,1,22,4,4,3,2,3,6179,1,1,15,3,4,2,10,3,2,10,2,6,7,7414.8,0.6,3.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
39,0,21,4,1,2,2,4,6120,3,1,12,3,4,2,8,2,4,5,4,1,4,9180.0,0.125,3.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
51,0,2,3,2,3,3,2,10596,2,0,11,3,2,0,14,5,3,4,2,3,2,9082.285714285714,0.21428571428571427,2.3333333333333335,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
41,0,22,3,4,3,2,4,5467,3,1,14,3,1,2,12,4,2,6,2,3,3,5467.0,0.25,3.3333333333333335,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,0,4,1,3,3,1,3,2996,7,1,15,3,4,0,8,2,3,6,4,1,3,4494.0,0.125,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
33,0,5,1,2,3,2,4,9998,6,0,13,3,1,0,8,2,4,5,4,1,2,14997.0,0.125,3.3333333333333335,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
32,0,2,1,3,3,2,2,4078,0,1,13,3,1,3,4,3,2,3,2,1,2,12234.0,0.25,2.3333333333333335,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
39,0,25,2,3,3,3,3,10920,3,0,21,4,2,1,13,2,3,6,4,0,5,10080.0,0.0,3.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
